Id,ParentId,Title,CombinedTitle
6531,1936,"PHILO_1CA_FR,DE (repêchage 2007).PDF","ESC/2007/A/PHILO_1CA_FR,DE (repêchage 2007).PDF"
6532,1936,"PHILO_1MA_FR,DE (juin 2007).PDF","ESC/2007/A/PHILO_1MA_FR,DE (juin 2007).PDF"
6533,1936,"PHILO_1MA_FR,DE (repêchage 2007).PDF","ESC/2007/A/PHILO_1MA_FR,DE (repêchage 2007).PDF"
1937,1935,A1,ESC/2007/A1
6486,1937,Allemand A (Dissertation littéraire) Examen septembre 2007.pdf,ESC/2007/A1/Allemand A (Dissertation littéraire) Examen septembre 2007.pdf
6487,1937,Allemand A Examen septembre 2007.pdf,ESC/2007/A1/Allemand A Examen septembre 2007.pdf
6488,1937,Anglais A (Texte inconnu) Examen septembre 2007.pdf,ESC/2007/A1/Anglais A (Texte inconnu) Examen septembre 2007.pdf
6489,1937,Anglais A (Textes connus) Examen septembre 2007.pdf,ESC/2007/A1/Anglais A (Textes connus) Examen septembre 2007.pdf
6490,1937,Espagnol A Examen septembre 2007.pdf,ESC/2007/A1/Espagnol A Examen septembre 2007.pdf
6491,1937,"Examen de fin d'études Economie générale A, B & C.pdf","ESC/2007/A1/Examen de fin d'études Economie générale A, B & C.pdf"
6492,1937,Français (Analyse de texte) A Examen septembre 2007.pdf,ESC/2007/A1/Français (Analyse de texte) A Examen septembre 2007.pdf
