baufällig;délabré
denunzieren;dénoncer
Ananas;ananas
dicht;dense
Anteilschein;action
Maler;peintre
Zweigniederlassung;filiale
sparen;économiser
Rettich;raifort
resultieren;résulter
fürder;plus
gewogen;favorable
Einrichtung;disposition
Silber;argent
pfeifen;siffler
Bars;perche
Wohnsitz;domicile
Hinterleib;abdomen
Staffel;degré
steppen;coudre
australisch;australien
Hummer;homard
Peitsche;fouet
Butter;beurre
Periode;période
zerstoßen;piler
also;ainsi
Absicht;intention
melden;annoncer
atmen;respirer
zwölf;douze
Mission;mission
seltsam;intéressant
Eis;glace
Aufwand;dépense
spannen;atteler
Hasard;hasard
fortan;désormais
kanadisch;canadien
wiegen;peser
vorbereiten;préparer
Vieh;tête de bétail
Dorn;épine
Gesandtschaft;ambassade
exekutieren;exécuter
Golf;golfe
plaudern;bavarder
gewiegt;experimenté
flandrisch;flamand
Schlamm;bourbe
Hotel;hôtel
fahl;pâle
hinfällig;délabré
Diät;diète
promenieren;se promener
bekehren;convertir
Angriff;assau
Passagier;passager
Verpackung;colis
in Versuchung führen;tenter
sich einbilden;imaginer
inwiefern;comme
markten;marchander
vermuten;supposer
Elentier;élan
erschaffen;créer
Stadtviertel;quartier
am meisten;le plus
saufen;s'enivrer
übermorgen;après-demain
Riesenschlange;boa
Brei;purée
wohnlich;confortable
Mitglied;membre
Bürgersteig;trottoir
Morgen;matinée
vertikal;vertical
Kirche;église
böse;mal
albern;idiot
drei;trois
Datum;date
Heuschrecke;sauterelle
müde;fatigué
Glauben;foi
Eindruck;impression
Agenda;agenda
irgendwas;quelque chose
ergötzen;amuser
auslesen;choisir
Frühstück;petit déjeuner
Heim;domicile
Teig;pâte
Akkusativ;accusatif
Mist;fumier
Klima;climat
Scheidung;divorce
gehörchen;obéir
Achse;axe
toben;se déchaîner
Verfasser;auteur
lutschen;sucer
stranden;aborder
beköstigen;nourrir
Tracht;complet
Räuber;bandit
Rasse;race
sie;ils
Socke;chaussette
frisch;frais
harken;râteler
entäußern;quitter
zergliedern;sectionner
Umsatz;opération de caisse
übereinstimmen;se mettre d'accord
wissen;savoir
Zylinder;cylindre
Schwung;emphase
herumzausen;ébouriffer
glatt;uni
besänftigen;apaiser
tangieren;toucher
Geselle;compagnon
schaben;effacer en grattant
Adjutant;adjutant
Prüfungszeugnis;diplôme
staunen;s'étonner
behende;adroit
behagen;plaire
Terrain;endroit
erröten;rougir
Bühne;scène
Röhre;tuyau
gefallsüchtig;coquet
Kanone;canon
ihr;vous
Butike;magasin
stolz;fier
Diener;serviteur
Kopf;tête
kraft;au moyen de
Lehrer;instituteur
schlürfen;absorber
Posten;poste
Zacke;sommet
verschwenden;gaspiller
Ernährung;aliment
Faden;fil
tapfer;courageux
verdrießlich;ennuyeux
Park;parc
Abend;soir
Melone;melon
halbar;robuste
höflich;courtois
einschätzen;évaluer
hören;entendre
Parlament;parlement
Kleider;vêtements
Audienz;audience
meiner;me
Puls;pouls
Zinsabschnitt;coupon
befolgen;agir selon
Boden;fond
viel;beaucoup de
Kralle;griffe
ohnmächtig werden;s'évanouir
retten;sauver
Zotte;touffe de poils
lieblich;charmant
Witwer;veuf
Advokat;défenseur
eindringen;pénétrer
Sandale;sandale
Rapport;rapport
groß;grand
Jahrestag;anniversaire
Bürger;bourgeois
sich befinden;se porter
neun;neuf
spanisch;espagnol
erwähnen;dire
Aufmerksamkeit;attention
wirken;être efficace
Kavalir;chevalier
Weib;femme
Fieber;fièvre
pflügen;labourer
Gepäck;colis
feuern;tirer
Baracke;stand
roh;rustique
Spezerei;épice
Flakon;flacon
zuerst;au commencement
Routine;routine
Baum;arbre
gleich;égal
verschieden;différent
Assoziation;association
bekräftigen;confirmer
zusammentreffen;coincider
Zimmermädchen;femme de chambre
Gestade;rive
Wein;vin
Pulver;poudre à canon
raten;deviner
blasen;souffler
kein;aucun
sich ausruhen;se reposer
Kranz;couronne
Muster;modèle
Trank;boisson
Talent;talent
Mühsal;requête
kurz;court
wiehern;crier
Halt machen;s'arrêter
Meinung;importance
reißen;déchirer
nörgeln;grogner
abreißen;cueillir
Bruch;hernie
Fleisch;viande
Chef;chef
Hanke;hanche
um;afin de
Gips;plâtre
Sandwich;sandwich
Schritt;pas
vorausnehmen;anticiper
stottern;balbutier
vermögen;pouvoir
Männerrock;veston
wen;qu'
u.s.w.;etc.
Boulevard;boulevard
gaukeln;jongler
gefallen;plaire
Enthaltsamkeit;abstinence
Perpendikel;pendule
einzig;unique
Gebüsch;arbuste
Halbstrumpf;chaussette
Schuhmacher;cordonnier
begutachten;critiquer
kennen;connaître
Macht;puissance
Empfänger;destinataire
Hafen;port
taugen;être bon à
ehren;honorer
schießen;tirer
Boa;boa
Genuß;délice
hochmütig;fier
Geburt;naissance
erwirken;être efficace
ausgleichen;compenser
alleinig;seul
Occident;ouest
Bresche;brèche
Admiral;amiral
befremden;surprendre
Harm;désolation
beglückwünschen;féliciter
folgern;déduire
sich flüchten;se réfugier
träumen;songer
Unterleib;ventre
bekümmern;désoler
Speisekarte;carte
Ballen;paquet
äußerlich;dehors
zu viel;trop
Rathaus;hôtel de ville
eilen;se dépêcher
überall;partout
zum Beispiel;par exemple
aufschieben;ajourner
das Ganze;toutes les fois
Gedicht;poème
Zeitwort;verbe
Schrecken;terreur
woselbst;où
Feldherr;général
rufen;appeler
Daktylus;datte
Amtsbezirk;arrondissement
Grad;degré
innerlich;interne
Kandidat;candidat
pressieren;être urgent
strahlen;briller
Schnur;lacet
ruhig;quiet
Vulkan;volcan
endigen;se terminer
artig;courtois
dieser;celle-ci
Flächeninhalt;aire
üben;exercer
Wunde;blessure
Wappen;insigne
Runde;rond
Ding;affaire
Bach;ruisseau
fünfzehn;quinze
Vetter;cousin
abstempeln;estampiller
Gedeck;couvert
Interdikt;défense
Schattierung;nuance
Bett;lit
gellen;résonner
Abenteuer;aventure
Schloß;château
Zitrone;citron
locken;attirer
einrücken;coupler
Marmelade;confiture
gratulieren;féliciter
ausladen;décharger
Augenwink;clin d'oeil
ungeachtet;malgré
akut;aigu
Verehrung;estime
gemäß;d'après
boykottieren;boycotter
ganz;entier
schweißen;souder
Apfelsine;orange
Gleichung;équation
Seehund;phoque
gebrechlich;infirme
verführen;entraîner hors du droit chemin
Leib;corps
Telefon;téléphone
anders;autre
Abendmahl;souper
entzückend;délicieux
befördern;accélerer
Wassermelone;melon d'eau
rauben;piller
Stier;taureau
konfirmieren;confirmer
bequem;confortable
Zaum;bride
Soldat;soldat
Klaue;griffe
haken;accrocher
Zwetsche;prune
Gesandter;ambassadeur
biegen;courber
bedeuten;signifier
nicht schwierig;facile
Souper;souper
Angel;crochet
bewillkommnen;saluer
sich gehören;être décent
avisieren;annoncer
Monument;monument
blühen;fleurir
jüngst;devant
ausbeuten;exploiter
sich wundern;s'étonner
Korn;graine
Signal;signal
Zeug;étoffe
Spezimen;spécimen
equipieren;équiper
Pokal;coupe
bloß;seul
Mehl;farine
Wohlwollen;amabilité
aussteigen;descendre
Rezension;compte-rendu
Hahn;robinet
Barsch;perche
Buchhändler;libraire
disputieren;se disputer
Stiefel;botte
Hehl;secret
Botschaft;ambassade
Kieme;branchie
lebhaft;vivant
Fett;graisse
Vorbehalt;condition
Bonbon;bonbon
Biber;castor
ob;est-ce que
geschickt;adroit
verschließen;fermer à clé
Schöffe;adjoint au maire
heuern;embaucher
verletzen;blesser
Hosenträger;bretelle de vêtement
Tagesanbruch;point du jour
Steig;sentier
Zapfen;robinet
Verband;bandage
wunderlich;étrange
beimessen;attribuer
bezaubern;enchanter
adäquat;adéquate
Universum;univers
Handlung;action
Schläfe;tempe
Ätzung;aliment
anwerben;recruter
trächtig;pleine
Johannisbeere;groseille
großartig;grandiose
Qualität;qualité
Studium;étude
irdisch;terrestre
Zutritt;accès
Splitter;éclat
Gaul;cheval
Gerste;orge
Unhold;monstre
Vergehen;crime
Schleife;noeud
auftauen;dégeler
sonst;autre
Irrelehre;hérésie
predigen;prêcher
refutieren;réfuter
überhäufen;accabler
grün;vert
Schlag;coup
einschlürfen;absorber
befestigt;robuste
drohen;menacer
Nerv;nerf
Kasten;caisse
beschützen;abriter
Ventil;valve
klacken;claquer
Bassin;bol
Jalousie;store
Pfarrer;pasteur
akklamieren;acclamer
zuriegeln;verrouiller
fälschen;fausser
Staat;état politique
paradieren;parader
Straße;rue
Vorwand;prétexte
lebe wohl;adieu
Messing;laiton
der euere;vôtre
verbürgen;garantir
absehen;avoir pour but
bis;jusqu'à
abgesondert;particulier
Futurum;avenir
Ehepaar;époux
Duft;arôme
Leidenschaft;passion
Kultur;culture
Hoffnung;espoir
sausen;mugir
Enthaltung;abstention
Umstandswort;adverbe
klingen;résonner
sicher;sûr
ewig;éternel
Migräne;migraine
Höhe;altitude
Museum;musée
dreist;courageux
Erholung;détente
Taxe;taxi
ermangeln;manquer
Knie;genou
vergeuden;dissiper
Amtsbruder;collègue
Kaffee;café
zuzüglich;avec
Zuversicht;foi
Bienenzucht;apiculture
stets;constamment
Akademie;académie
als ob;comme
Brötchen;petit pain
wo;où
wallfahrten;pérégriner
Kampfplatz;arène
Rohr;roseau
innerhalb;dedans
Krone;couronne
Zweig;branche
ins Exil schicken;exiler
Tierhaut;fourrure
Paket;paquet
Sekunde;seconde
berauben;piller
Freund;ami
Mann;homme
Stadium;stade
benötigen;avoir besoin de
schneiden;découper
injizieren;injecter
hindern;barrer
valid;valable
Dienstag;mardi
kleiden;habiller
Säge;scie
Fuhre;charrette
Verkettung;suite
Arm;bras
alsbald;tout de suite
getrost;courageux
Klingel;cloche
Fell;fourrure
Acetat;acetate
zusammenfassen;résumer
entmutigen;décourager
kritisieren;critiquer
Einfluß haben auf;influer
norwegisch;norvégien
Geige;violon
Denkmünze;médaille
führen;mener
Coupé;compartiment
Fuge;articulation
Eltern;parents
Dünger;fumier
Geschicklichkeit;adresse
Garten;jardin
Betrübnis;désolation
Film;film
gestalten;former
menschlich;humain
schaukeln;balancer
bürgerlich;civil
diskutieren;débattre
Mütterchen;maman
wohlhabend;aisé
angemessen;adéquate
wagen;risquer
ausfüllen;emplir
Höhlung;creux
wenn;à condition que
Ente;canard
klappen;claquer
Weintraube;raisin
Arrest;arrestation
Demokrat;démocrate
anklammern;accrocher
Gelaß;espace
zufriedenstellen;contenter
welche;quel
spitz;pointu
trotz;malgré
Mittelpunkt;centre
Mündung;bouche
Bär;ours
Abtei;abbaye
Bettlaken;drap
wähnen;rêver éveillé
pressen;serrer
Karren;char
binnen;dedans
Imperator;empereur
in Begleitung von;avec
auslegen;dépenser
Dichter;poète
absolvieren;absoudre
kleiner Buchstabe;minuscule
stocken;s'arrêter
Zweck;dessein
hüten;garder
für;pour
vorspannen;atteler
Fahrkarte;billet
Bäckerei;boulangerie
Mikrob;microbe
rechthabend;qui a raison
Toilette;toilette
Bahnbrecher;pionnier
divers;divers
Morgen;matin
erheben;élever
Scene;scène
Panik;panique
Chirurg;chirurgien
hart;dur
nageln;clouer
wünschen;désirer
Gefängnis;prison
Eidechse;lézard
fahnden;poursuivre
Eichhorn;écureuil
Abort;cabinet
eifersüchtig;jaloux
Poesie;poésie
Ermahnung;sommation
erstaunen;s'étonner
Hochschule;université
Unterschenkel;jambe
Zigarette;cigarette
abtreten;céder
Wade;mollet
wetzen;aiguiser
weiter;en outre
Regenschirm;ombrelle
Bildsäule;statue
erzeugen;produire
Chaussée;chemin
Zunge;langue
widmen;dédier
kämmen;peigner
erblicken;apercevoir
Verb;verbe
abends;le soir
Hut;chapeau
Mais;maïs
Zwinger;tour
Skelett;squelette
Seife;savon
eingeben;inspirer
russisch;russe
Anzeige;annonce
Gebein;os
regalieren;régaler
Schattenriß;silhouette
sich entschließen;décider
Kirchhof;cimetière
Rute;baguette
Symbol;symbole
Königreich;royaume
konstant;continuel
Abstand;distance
Zeremonie;cérémonie
Nahrungsmittel;aliment
Krepp;crêpe
Mantel;manteau
feiern;fêter
Binokel;jumelle
Anführungszeichen;guillemet
entschuldigen;pardonner
Maßstab;échelle
Visite;visite
Preis;récompense
lärmen;faire du bruit
pflanzen;planter
Religion;religion
Frühe;matinée
Eiterbeule;abcès
Tabelle;tableau
Pol;pôle
Vergnügen;plaisir
das;ce
Hingabe;dévouement
Kanapee;canapé
ganz nicht;pas du tout
drainieren;drainer
Magen;estomac
Hirsch;cerf
erklären;expliquer
rasieren;raser
Händler;commerçant
lesen;lire
Mensch;être humain
Zustand;manière d'être
Visa;visa
rebellieren;se révolter
ertrinken;noyer
spaßhaft;comique
Durchfall;diarrhée
abweichen;être différent
Verzweiflung;désespoir
Föderation;fédération
geil;gras
Haifisch;requin
kneten;pétrir
Zeitung;journal
Kajüte;cabine
klagen;se plaindre
wetteifern;concourir
Widerstreit;conflit
Gruppe;groupe
Laden;magasin
wagerecht;horizontal
Held;héros
heute abend;ce soir
gewinnen;gagner
voraussetzen;supposer
häufen;entasser
Aluminium;aluminium
Erlaubnis;autorisation
Gesundheit;santé
renommieren;fanfaronner
Unterschrift;signature
bürgen;garantir
belgisch;belge
quirlen;battre
stehlen;voler
Fahrstuhl;ascenseur
rütteln;secouer
Abwehr;défense
Haselnuß;noisette
außer Verbindung setzen;isoler
obschon;quoique
Horst;nid
sterben;décéder
Insignum;insigne
Bandage;bandage
Hase;lièvre
Schalterfenster;guichet
nächst;proche
gotisch;gothique
Spund;bouchon
verherrlichen;glorifier
addieren;additionner
Darm;intestin
Zeltlager;camp
Krisis;crise
Text;texte
den Dienst haben;être de service
verrückt;fou
Faß;tonneau
betreffs;quant à
Knolle;protubérance
Troß;bande
einrichten;installer
abbrechen;rompre
Schiffsdeck;pont
Exkursion;excursion
Nase;nez
Tradition;tradition
Polizist;agent de police
Unterricht;enseignement
Zeitabschnitt;époque
grüßen;saluer
Bräutigam;fiancé
Meerrettich;raifort
Zahnarzt;dentiste
Gebärde;geste
Zuber;cuve
Muskel;muscle
Torso;torse
Tragödie;tragédie
struppig;hirsute
gerührt;ému
Inhalt;contenu
wahrscheinlich;probablement
ansprechen;adresser la parole à
Familie;famille
auf;sur
Köchin;cuisinière
er;il
Tresor;trésor
künsteln;agir avec affectation
Zwiegespräch;dialogue
verschwiegen;discret
Trichter;entonnoir
Schablone;modèle
Eintreffen;arrivée
ihrer;elle
Adler;aigle
Kämpe;chevalier
Kalk;chaux
irre reden;délirer
Taschentuch;mouchoir
Regenbogen;arc-en-ciel
Beere;baie
Akrobat;acrobate
Krieg;guerre
Umschalter;commutateur
Tanz;danse
verharren;persister
hervorheben;distinguer
zufügen;causer
kalkulieren;calculer
Mechaniker;mécanicien
Zyklus;cycle
ausschauen nach;chercher
Illusion;illusion
Polemik;polémique
Kotelett;côtelette
grinsen;ricaner
Ansiedlung;colonie
Autor;auteur
Syndikat;syndicat
Bewegung;émotion
durchdringen;entrer
Karte;carte
Dialekt;dialecte
Lindenbaum;tilleul
Abendessen;souper
koinzidieren;coincider
wieviel;combien
prägen;imprimer
Beschluß;décision
Buchhandlung;librairie
huschen;voler
aktuell;actuel
Scheck;chèque
lieber;plutôt
gewandt;agile
vertrauen;se fier
Aufnahme;accueil
Scheit;bûche
Approbation;agrément
Blinder;aveugle
Leiche;cadavre
Sache;affaire
umsonst;en vain
fortlassen;quitter
abtragen;entraîner
Senat;sénat
Päckchen;paquet
Gemüse;légume
Mitleid haben;compatir
nützlich;utile
veräußern;vendre
Schiefer;ardoise
Bild;image
lachen;rire
administrieren;administrer
Teilnahmslosigkeit;apathie
gedeihen;grandir
einkleiden;investir
Begräbnis;enterrement
Brief;lettre
